"SchoolYear","Column1","ESD","County","CountyDistrictNumber","District","GradeTested","EthnicityGender","WAASReadingTotalTestedNotTested","WAASReadingTotalTested","WAASReadingMetStandard","WAASReadingPercentMetStandard","WAASReadingPercentMetStandardExcludingNoScore","WAASReadingLevel1","WAASReadingPercentLevel1","WAASReadingLevel2","WAASReadingPercentLevel2","WAASReadingLevel3","WAASReadingPercentLevel3","WAASReadingLevel4","WAASReadingPercentLevel4","WAASReadingNoScore","WAASReadingPercentNoScore","WAASReadingNotMet","WAASReadingPercentNotMet","WAASReadingWAAS","WAASReadingPercentWAAS","WAASMathTotalTestedNotTested","WAASMathTotalTested","WAASMathMetStandard","WAASMathPercentMetStandard","WAASMathPercentMetStandardExcludingNoScore","WAASMathLevel1","WAASMathPercentLevel1","WAASMathLevel2","WAASMathPercentLevel2","WAASMathLevel3","WAASMathPercentLevel3","WAASMathLevel4","WAASMathPercentLevel4","WAASMathNoScore","WAASMathPercentNoScore","WAASMathNotMet","WAASMathPercentNotMet","WAASMathWAAS","WAASMathPercentWAAS","WAASWritingTotalTestedNotTested","WAASWritingTotalTested","WAASWritingMetStandard","WAASWritingPercentMetStandard","WAASWritingPercentMetStandardExcludingNoScore","WAASWritingLevel1","WAASWritingPercentLevel1","WAASWritingLevel2","WAASWritingPercentLevel2","WAASWritingLevel3","WAASWritingPercentLevel3","WAASWritingLevel4","WAASWritingPercentLevel4","WAASWritingNoScore","WAASWritingPercentNoScore","WAASWritingNotMet","WAASWritingPercentNotMet","WAASWritingWAAS","WAASWritingPercentWAAS","WAASScienceTotalTestedNotTested","WAASScienceTotalTested","WAASScienceMetStandard","WAASSciencePercentMetStandard","WAASSciencePercentMetStandardExcludingNoScore","WAASScienceLevel1","WAASSciencePercentLevel1","WAASScienceLevel2","WAASSciencePercentLevel2","WAASScienceLevel3","WAASSciencePercentLevel3","WAASScienceLevel4","WAASSciencePercentLevel4","WAASScienceNoScore","WAASSciencePercentNoScore","WAASScienceNotMet","WAASSciencePercentNotMet","WAASScienceWAAS","WAASSciencePercentWAAS"
"2012-13",102,"Puget Sound Educational Service District 121","King","17216","Enumclaw School District",4,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",102,"Puget Sound Educational Service District 121","King","17216","Enumclaw School District",5,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,0
"2012-13",102,"Puget Sound Educational Service District 121","King","17216","Enumclaw School District",6,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",102,"Puget Sound Educational Service District 121","King","17216","Enumclaw School District",7,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",102,"Puget Sound Educational Service District 121","King","17216","Enumclaw School District",8,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,0
"2012-13",102,"Puget Sound Educational Service District 121","King","17216","Enumclaw School District",10,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",3,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",4,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",6,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",8,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",76,"North Central Educational Service District 171","Grant","13165","Ephrata School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",142,"Educational Service District 113",,"21036","Evaline School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",142,"Educational Service District 113",,"21036","Evaline School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",142,"Educational Service District 113",,"21036","Evaline School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",142,"Educational Service District 113",,"21036","Evaline School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",3,"ALL",28,28,24,85.7,85.7,0,0,4,14.19,3,10.69,21,75,0,0,4,14.19,,0,28,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",4,"ALL",23,23,21,91.29,91.3,0,0,2,8.59,4,17.3,17,73.9,0,0,2,8.59,,0,23,23,21,91.29,91.3,0,0,2,8.59,3,13,18,78.2,0,0,2,8.59,,0,23,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",5,"ALL",17,17,16,94.09,94.1,0,0,1,5.79,4,23.5,12,70.5,0,0,1,5.79,,0,17,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,17,17,16,94.09,94.1,1,5.79,0,0,2,11.69,14,82.29,0,0,1,5.79,,0
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",6,"ALL",24,0,,,,,,,,,,,,,,,,,0,24,24,21,87.5,87.5,0,0,3,12.5,3,12.5,18,75,0,0,3,12.5,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",7,"ALL",15,0,,,,,,,,,,,,,,,,,0,16,16,15,93.7,93.8,0,0,1,6.2,0,0,15,93.7,0,0,1,6.2,,0,16,16,12,75,75,0,0,4,25,0,0,12,75,0,0,4,25,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",8,"ALL",30,30,28,93.29,93.3,0,0,2,6.59,3,10,25,83.29,0,0,2,6.59,,0,30,30,27,90,90,0,0,3,10,4,13.3,23,76.59,0,0,3,10,,0,,0,,,,,,,,,,,,,,,,,,30,0,,,,,,,,,,,,,,,,,0
"2012-13",216,"Northwest Educational Service District 189","Snohomish","31002","Everett School District",10,"ALL",14,14,12,85.7,85.7,0,0,2,14.19,1,7.09,11,78.5,0,0,2,14.19,,0,14,14,11,78.5,78.6,0,0,3,21.39,1,7.09,10,71.4,0,0,3,21.39,,0,14,14,13,92.79,92.9,0,0,1,7.09,1,7.09,12,85.7,0,0,1,7.09,,0,14,14,12,85.7,85.7,0,0,2,14.19,0,0,12,85.7,0,0,2,14.19,,0
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",3,"ALL",22,22,16,72.7,72.7,0,0,6,27.19,6,27.19,10,45.39,0,0,6,27.19,,0,22,22,13,59,59.1,3,13.59,6,27.19,1,4.5,12,54.5,0,0,9,40.89,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",4,"ALL",13,12,12,92.29,100,0,0,0,0,4,30.69,8,61.5,1,7.59,1,7.59,,0,13,13,11,84.59,84.6,1,7.59,1,7.59,3,23,8,61.5,0,0,2,15.3,,0,13,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",5,"ALL",24,22,20,83.29,90.9,0,0,2,8.3,7,29.1,13,54.1,2,8.3,4,16.6,,0,24,21,19,79.09,90.5,1,4.09,1,4.09,6,25,13,54.1,3,12.5,5,20.8,,0,,0,,,,,,,,,,,,,,,,,,24,21,18,75,85.7,0,0,3,12.5,7,29.1,11,45.79,3,12.5,6,25,,0
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",6,"ALL",12,12,11,91.59,91.7,0,0,1,8.3,4,33.29,7,58.29,0,0,1,8.3,,0,12,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",7,"ALL",14,14,9,64.2,64.3,0,0,5,35.7,3,21.39,6,42.79,0,0,5,35.7,,0,14,14,11,78.5,78.6,0,0,3,21.39,2,14.19,9,64.2,0,0,3,21.39,,0,14,14,12,85.7,85.7,0,0,2,14.19,3,21.39,9,64.2,0,0,2,14.19,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",8,"ALL",12,12,10,83.29,83.3,0,0,2,16.6,5,41.6,5,41.6,0,0,2,16.6,,0,12,12,9,75,75,0,0,3,25,3,25,6,50,0,0,3,25,,0,,0,,,,,,,,,,,,,,,,,,12,12,9,75,75,1,8.3,2,16.6,2,16.6,7,58.29,0,0,3,25,,0
"2012-13",41,"Educational Service District 112","Clark","06114","Evergreen School District (Clark)",10,"ALL",16,0,,,,,,,,,,,,,,,,,0,16,16,15,93.7,93.8,0,0,1,6.2,1,6.2,14,87.5,0,0,1,6.2,,0,16,16,15,93.7,93.8,0,0,1,6.2,2,12.5,13,81.2,0,0,1,6.2,,0,16,0,,,,,,,,,,,,,,,,,0
"2012-13",251,"Educational Service District 101","Stevens","33205","Evergreen School District (Stevens)",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",251,"Educational Service District 101","Stevens","33205","Evergreen School District (Stevens)",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",251,"Educational Service District 101","Stevens","33205","Evergreen School District (Stevens)",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",251,"Educational Service District 101","Stevens","33205","Evergreen School District (Stevens)",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",3,"ALL",28,28,22,78.5,78.6,2,7.09,4,14.19,6,21.39,16,57.1,0,0,6,21.39,,0,28,28,21,75,75,1,3.5,6,21.39,6,21.39,15,53.5,0,0,7,25,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",4,"ALL",17,17,16,94.09,94.1,0,0,1,5.79,3,17.6,13,76.4,0,0,1,5.79,,0,17,17,16,94.09,94.1,0,0,1,5.79,2,11.69,14,82.29,0,0,1,5.79,,0,17,17,15,88.2,88.2,1,5.79,1,5.79,2,11.69,13,76.4,0,0,2,11.69,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",5,"ALL",19,19,17,89.4,89.5,0,0,2,10.5,3,15.69,14,73.59,0,0,2,10.5,,0,19,19,11,57.79,57.9,0,0,8,42.1,1,5.2,10,52.6,0,0,8,42.1,,0,,0,,,,,,,,,,,,,,,,,,19,19,17,89.4,89.5,0,0,2,10.5,2,10.5,15,78.9,0,0,2,10.5,,0
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",6,"ALL",11,0,,,,,,,,,,,,,,,,,0,11,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",7,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",8,"ALL",11,0,,,,,,,,,,,,,,,,,0,11,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,0
"2012-13",101,"Puget Sound Educational Service District 121","King","17210","Federal Way School District",10,"ALL",14,0,,,,,,,,,,,,,,,,,0,14,14,12,85.7,85.7,0,0,2,14.19,0,0,12,85.7,0,0,2,14.19,,0,14,13,11,78.5,84.6,1,7.09,1,7.09,0,0,11,78.5,1,7.09,3,21.39,,0,14,0,,,,,,,,,,,,,,,,,0
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",3,"ALL",6,0,,,,,,,,,,,,,,,,,0,6,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",4,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",5,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",6,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",7,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",8,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",273,"Northwest Educational Service District 189","Whatcom","37502","Ferndale School District",10,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",3,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",4,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",5,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",6,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",7,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",8,"ALL",3,0,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,0
"2012-13",200,"Puget Sound Educational Service District 121","Pierce","27417","Fife School District",10,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",5,"ALL",2,0,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,0
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",21,"Educational Service District 123","Benton","03053","Finley School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",3,"ALL",10,10,9,90,90,0,0,1,10,1,10,8,80,0,0,1,10,,0,10,10,7,70,70,0,0,3,30,0,0,7,70,0,0,3,30,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",4,"ALL",4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",5,"ALL",13,0,,,,,,,,,,,,,,,,,0,13,13,12,92.29,92.3,0,0,1,7.59,5,38.39,7,53.79,0,0,1,7.59,,0,,0,,,,,,,,,,,,,,,,,,13,13,12,92.29,92.3,0,0,1,7.59,1,7.59,11,84.59,0,0,1,7.59,,0
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",6,"ALL",7,0,,,,,,,,,,,,,,,,,0,7,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",7,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",8,"ALL",13,13,11,84.59,84.6,1,7.59,1,7.59,2,15.3,9,69.2,0,0,2,15.3,,0,13,13,9,69.2,69.2,1,7.59,3,23,1,7.59,8,61.5,0,0,4,30.69,,0,,0,,,,,,,,,,,,,,,,,,13,13,12,92.29,92.3,1,7.59,0,0,2,15.3,10,76.9,0,0,1,7.59,,0
"2012-13",196,"Puget Sound Educational Service District 121","Pierce","27402","Franklin Pierce School District",10,"ALL",5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0,5,0,,,,,,,,,,,,,,,,,0
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",3,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",6,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",7,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",237,"Educational Service District 101","Spokane","32358","Freeman School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",285,"Educational Service District 101","Whitman","38302","Garfield School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",3,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",4,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",5,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",6,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",7,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",8,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",134,"Educational Service District 112","Klickitat","20401","Glenwood School District",10,"ALL",,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
"2012-13",137,"Educational Service District 105","Klickitat","20404","Goldendale School District",3,"ALL",1,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
